Language,subj,edad,género,lugar de grabación,grabación,fecha,age,task,prompt,age_interval,response_num,response,correct,spanish,adjacency,dist,correct_switch
Spanish,sp_11,7,masculino,c.c.n.n. (bahuanisho),31,05/08/2017,7.5,Production,297,8,1,Panshin,0,Amarillo,,,1
Spanish,sp_11,7,masculino,c.c.n.n. (bahuanisho),31,05/08/2017,7.5,Production,291,8,1,,,Azul,,,
Spanish,sp_11,7,masculino,c.c.n.n. (bahuanisho),31,05/08/2017,7.5,Production,312,8,1,Wiso,0,Negro,,,1
Spanish,sp_11,7,masculino,c.c.n.n. (bahuanisho),31,05/08/2017,7.5,Production,121,8,1,Naranja,1,Naranja,,,
Spanish,sp_11,7,masculino,c.c.n.n. (bahuanisho),31,05/08/2017,7.5,Production,46,8,1,Joxo,0,Gris,,,
Spanish,sp_11,7,masculino,c.c.n.n. (bahuanisho),31,05/08/2017,7.5,Production,325,8,1,,,Morado,,,0
Spanish,sp_11,7,masculino,c.c.n.n. (bahuanisho),31,05/08/2017,7.5,Production,266,8,1,Naranja,0,Marron,1,28.373205670138866,
Spanish,sp_11,7,masculino,c.c.n.n. (bahuanisho),31,05/08/2017,7.5,Production,65,8,1,,0,Rosa,,,
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,274,10,1,,0,Blanco,,,0
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,234,10,1,,0,Verde,,,0
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,245,10,1,Azul,0,Rojo,0,103.67861158406781,0
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,297,10,1,,0,Amarillo,,,0
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,291,10,1,Rojo,0,Azul,0,103.67861158406781,
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,312,10,1,Wiso,0,Negro,,,1
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,121,10,1,,0,Naranja,,,
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,46,10,1,Morado,0,Gris,0,52.86956118599813,
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,325,10,1,,,Morado,,,0
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,266,10,1,Rojo,0,Marron,1,24.87548592490205,
Spanish,sp_12,8,masculino,c.c.n.n. (bahuanisho),32,05/08/2017,9.5,Production,65,10,1,,0,Rosa,,,
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,274,10,1,Joxo,0,Blanco,,,1
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,234,10,1,Azul,0,Verde,1,86.72483439015609,0
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,245,10,1,Joshin,0,Rojo,,,1
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,297,10,1,Panshin,0,Amarillo,,,1
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,291,10,1,Azul,1,Azul,,,
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,312,10,1,Wiso,0,Negro,,,1
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,121,10,1,Naranja,1,Naranja,,,
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,46,10,1,Azul,0,Gris,0,48.65279642528269,
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,325,10,1,,,Morado,,,0
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,266,10,1,Joshin,0,Marron,,,
Spanish,sp_13,9,femenino,c.c.n.n. (bahuanisho),29,05/08/2017,9.8,Production,65,10,1,Rosa,1,Rosa,,,
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,274,7,1,Joxo,0,Blanco,,,1
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,234,7,1,Yankon,0,Verde,,,1
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,245,7,1,Joshin,0,Rojo,,,1
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,297,7,1,Panshin,0,Amarillo,,,1
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,291,7,1,,,Azul,,,
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,312,7,1,Wiso,0,Negro,,,1
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,121,7,1,Joshin,0,Naranja,,,
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,46,7,1,Joxo,0,Gris,,,
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,325,7,1,Azul,0,Morado,1,49.45158137006339,0
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,266,7,1,Naranja,0,Marron,1,28.373205670138866,
Spanish,sp_14,6 or 7,masculino,c.c.n.n. (bahuanisho),30,05/08/2017,7,Production,65,7,1,Rosa,1,Rosa,,,
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,274,9,1,Joxo,0,Blanco,,,1
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,234,9,1,Yankon,0,Verde,,,1
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,245,9,1,Joshin,0,Rojo,,,1
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,297,9,1,Naranja,0,Amarillo,1,69.81768687087822,0
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,291,9,1,Yankon,0,Azul,,,1
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,312,9,1,Wiso,0,Negro,,,1
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,121,9,1,Naranja,1,Naranja,,,
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,46,9,1,Joxo,0,Gris,,,
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,325,9,1,,,Morado,,,0
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,266,9,1,Azul,0,Marron,0,99.37024655297984,
Spanish,sp_15,9,masculino,c.c.n.n. (bahuanisho),27,05/08/2017,9.4,Production,65,9,1,Verde,0,Rosa,0,114.9480012875387,
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,274,10,1,Blanco,1,Blanco,,,0
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,234,10,1,Verde,1,Verde,,,0
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,245,10,1,Rojo,1,Rojo,,,0
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,297,10,1,Amarillo,1,Amarillo,,,0
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,291,10,1,Azul,1,Azul,,,
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,312,10,1,Negro,1,Negro,,,0
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,121,10,1,Naranja,1,Naranja,,,
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,46,10,1,Gris,1,Gris,,,
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,325,10,1,Violeta,1,Morado,,,0
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,266,10,1,Marron,1,Marron,,,
Spanish,sp_16,10,femenino,c.c.n.n. (bahuanisho),28,05/08/2017,10,Production,65,10,1,Rosa,1,Rosa,,,
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,274,11,1,Joxo,0,Blanco,,,1
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,234,11,1,Yankon,0,Verde,,,1
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,245,11,1,Joshin,0,Rojo,,,1
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,297,11,1,Panshin,0,Amarillo,,,1
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,291,11,1,Azul,1,Azul,,,
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,312,11,1,Wiso,0,Negro,,,1
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,121,11,1,Naranja,1,Naranja,,,
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,46,11,1,Gris,1,Gris,,,
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,325,11,1,Violeta,1,Morado,,,0
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,266,11,1,Marron,1,Marron,,,
Spanish,sp_17,11,masculino,c.c.n.n. (bahuanisho),25,05/08/2017,11.1,Production,65,11,1,Rosa,1,Rosa,,,
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,274,11,1,Blanco,1,Blanco,,,0
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,234,11,1,Verde,1,Verde,,,0
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,245,11,1,Rojo,1,Rojo,,,0
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,297,11,1,Verde,0,Amarillo,1,119.88323068719829,0
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,291,11,1,Azul,1,Azul,,,
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,312,11,1,Negro,1,Negro,,,0
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,121,11,1,Naranja,1,Naranja,,,
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,46,11,1,Gris,1,Gris,,,
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,325,11,1,Violeta,1,Morado,,,0
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,266,11,1,Marron,1,Marron,,,
Spanish,sp_18,10,masculino,c.c.n.n. (bahuanisho),26,05/08/2017,10.7,Production,65,11,1,Rosa,1,Rosa,,,
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,274,6,1,Gris,0,Blanco,1,39.51001012401794,0
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,234,6,1,Yankon,0,Verde,,,1
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,245,6,1,Joshin,0,Rojo,,,1
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,297,6,1,Panshin,0,Amarillo,,,1
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,291,6,1,,,Azul,,,
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,312,6,1,Wiso,0,Negro,,,1
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,121,6,1,,0,Naranja,,,
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,46,6,1,Gris,1,Gris,,,
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,325,6,1,,,Morado,,,0
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,266,6,1,Joshin,0,Marron,,,
Spanish,sp_19,6,femenino,c.c.n.n. (bahuanisho),23,05/08/2017,6.3,Production,65,6,1,,0,Rosa,,,
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,274,9,1,Joxo,0,Blanco,,,1
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,234,9,1,Verde,1,Verde,,,0
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,245,9,1,Joshin,0,Rojo,,,1
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,297,9,1,Panshin,0,Amarillo,,,1
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,291,9,1,Nai,0,Azul,,,1
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,312,9,1,Wiso,0,Negro,,,1
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,121,9,1,Naranja,1,Naranja,,,
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,46,9,1,,0,Gris,,,
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,325,9,1,Morado,1,Morado,,,0
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,266,9,1,Marron,1,Marron,,,
Spanish,sp_20,8,femenino,c.c.n.n. (bahuanisho),24,05/08/2017,8.7,Production,65,9,1,Rosa,1,Rosa,,,
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,274,6,1,Joxo,0,Blanco,,,1
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,234,6,1,mancoa pei,0,Verde,,,0
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,245,6,1,Joshin,0,Rojo,,,1
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,297,6,1,Panshin,0,Amarillo,,,1
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,291,6,1,Verde,0,Azul,1,86.72483439015609,
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,312,6,1,Wiso,0,Negro,,,1
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,121,6,1,espejokeska,0,Naranja,,,
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,46,6,1,,0,Gris,,,
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,325,6,1,Marron,0,Morado,0,71.70394549813838,0
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,266,6,1,espejokeska,0,Marron,,,
Spanish,sp_21,5,femenino,c.c.n.n. (bahuanisho),21,05/08/2017,5.5,Production,65,6,1,librokeska,0,Rosa,,,
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,274,6,1,Joxo,0,Blanco,,,1
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,234,6,1,Pei,0,Verde,,,1
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,245,6,1,Rojo,1,Rojo,,,0
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,297,6,1,Naranja,0,Amarillo,1,69.81768687087822,0
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,291,6,1,Azul,1,Azul,,,
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,312,6,1,Wiso,0,Negro,,,1
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,121,6,1,Joshin,0,Naranja,,,
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,46,6,1,,0,Gris,,,
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,325,6,1,Joshin,0,Morado,,,0
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,266,6,1,Naranja,0,Marron,1,28.373205670138866,
Spanish,sp_22,6,femenino,c.c.n.n. (bahuanisho),22,05/08/2017,6,Production,65,6,1,Rosa,1,Rosa,,,
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,274,8,1,Joxo,0,Blanco,,,1
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,234,8,1,Yankon,0,Verde,,,1
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,245,8,1,Naranja,0,Rojo,1,26.93551187558908,0
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,297,8,1,Panshin,0,Amarillo,,,1
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,291,8,1,Naranja,0,Azul,0,114.50241351168106,
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,312,8,1,Wiso,0,Negro,,,1
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,121,8,1,Joshin,0,Naranja,,,
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,46,8,1,Yankon,0,Gris,,,
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,325,8,1,Poa,0,Morado,,,1
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,266,8,1,,0,Marron,,,
Spanish,sp_23,8,femenino,c.c.n.n. (bahuanisho),19,05/08/2017,8.5,Production,65,8,1,,0,Rosa,,,
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,274,8,1,Blanco,1,Blanco,,,0
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,234,8,1,Verde,1,Verde,,,0
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,245,8,1,Rojo,1,Rojo,,,0
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,297,8,1,Amarillo,1,Amarillo,,,0
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,291,8,1,Celeste,1,Azul,,,
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,312,8,1,Negro,1,Negro,,,0
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,121,8,1,Naranja,1,Naranja,,,
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,46,8,1,plomo,0,Gris,,,
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,325,8,1,Morado,1,Morado,,,0
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,266,8,1,Gris,0,Marron,1,57.67650214775511,
Spanish,sp_24,8,femenino,c.c.n.n. (bahuanisho),20,05/08/2017,8,Production,65,8,1,Rosa,1,Rosa,,,
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,274,9,1,Blanco,1,Blanco,,,0
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,234,9,1,Verde,1,Verde,,,0
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,245,9,1,Rojo,1,Rojo,,,0
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,297,9,1,Naranja,0,Amarillo,1,69.81768687087822,0
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,291,9,1,Azul,1,Azul,,,
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,312,9,1,Negro,1,Negro,,,0
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,121,9,1,Naranja,1,Naranja,,,
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,46,9,1,,0,Gris,,,
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,325,9,1,Morado,1,Morado,,,0
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,266,9,1,Marron,1,Marron,,,
Spanish,sp_25,9,femenino,c.c.n.n. (bahuanisho),17,05/08/2017,8.8,Production,65,9,1,Rosa,1,Rosa,,,
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,274,7,1,Joxo,0,Blanco,,,1
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,234,7,1,Yankon,0,Verde,,,1
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,245,7,1,Joshin,0,Rojo,,,1
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,297,7,1,,0,Amarillo,,,0
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,291,7,1,Yankon,0,Azul,,,1
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,312,7,1,Wiso,0,Negro,,,1
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,121,7,1,,0,Naranja,,,
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,46,7,1,Joxo,0,Gris,,,
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,325,7,1,Yankon,0,Morado,,,0
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,266,7,1,Rojo,0,Marron,1,24.87548592490205,
Spanish,sp_26,7,masculino,c.c.n.n. (bahuanisho),18,05/08/2017,7,Production,65,7,1,Amarillo,0,Rosa,0,123.32584725028245,
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,274,10,1,Joxo,0,Blanco,,,1
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,234,10,1,Verde,1,Verde,,,0
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,245,10,1,Rojo,1,Rojo,,,0
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,297,10,1,Amarillo,1,Amarillo,,,0
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,291,10,1,Celeste,1,Azul,,,
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,312,10,1,Negro,1,Negro,,,0
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,121,10,1,Rosa,0,Naranja,1,57.18996940023661,
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,46,10,1,Joxo,0,Gris,,,
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,325,10,1,Naranja,0,Morado,0,86.42375483627173,0
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,266,10,1,Morado,0,Marron,0,71.70394549813838,
Spanish,sp_27,9,femenino,c.c.n.n. (bahuanisho),15,05/08/2017,9.7,Production,65,10,1,Morado,0,Rosa,1,36.901482355049104,
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,274,8,1,Joxo,0,Blanco,,,1
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,234,8,1,Yankon,0,Verde,,,1
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,245,8,1,Joshin,0,Rojo,,,1
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,297,8,1,Panshin,0,Amarillo,,,1
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,291,8,1,,,Azul,,,
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,312,8,1,Wiso,0,Negro,,,1
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,121,8,1,,0,Naranja,,,
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,46,8,1,,0,Gris,,,
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,325,8,1,,,Morado,,,0
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,266,8,1,Marron,1,Marron,,,
Spanish,sp_28,7,femenino,c.c.n.n. (bahuanisho),16,05/08/2017,7.8,Production,65,8,1,Rosa,1,Rosa,,,
Spanish,sp_29,11,masculino,c.c.n.n. (bahuanisho),13,05/08/2017,11,Production,274,11,1,Joxo,0,Blanco,,,1
Spanish,sp_29,11,masculino,c.c.n.n. (bahuanisho),13,05/08/2017,11,Production,234,11,1,Yankon,0,Verde,,,1
Spanish,sp_29,11,masculino,c.c.n.n. (bahuanisho),13,05/08/2017,11,Production,245,11,1,Joshin,0,Rojo,,,1
Spanish,sp_29,11,masculino,c.c.n.n. (bahuanisho),13,05/08/2017,11,Production,297,11,1,Panshin,0,Amarillo,,,1
Spanish,sp_29,11,masculino,c.c.n.n. (bahuanisho),13,05/08/2017,11,Production,291,11,1,Yankon,0,Azul,,,1
Spanish,sp_29,11,masculino,c.c.n.n. (bahuanisho),13,05/08/2017,11,Production,312,11,1,Wiso,0,Negro,,,1
